smiles,cal_solv_free
CNCc1csc(C)n1,-5.982981545
CCn1cnnc1SC,-11.79629066
NCC(O)c1ccncc1,-13.05312416
Cc1[nH]ccc1C(=O)O,-11.15404045
COCc1ccc(C#N)cc1,-8.663541112
CCc1nnc(CN)s1,-11.55719053
N#Cc1cnccn1,-8.183709316
NCc1cccnc1O,-12.38792591
CNCc1ccc(N)nc1,-10.21552394
OCc1cc(C2CC2)n[nH]1,-11.91473945
COc1cccnc1C#N,-10.76093054
CCc1cccc(CN)c1,-6.637781955
Cc1c[nH]c(C)c1,-5.598650495
NC(=O)c1ccncc1,-12.06583758
Cc1cc[nH]c(=O)c1,-11.24391243
N#Cc1cccc(C=O)c1,-9.741791545
OCC(O)c1ccccc1,-9.100758705
C#CCNc1ccccc1,-8.062085327
Cc1cc(O)cc(C)c1O,-9.535202703
N[C@H]1C[C@@H](c2ccccc2)C1,-7.191528154
Cc1cc(=O)c(F)c[nH]1,-16.36342139
C[C@@H]1CNc2ncccc2N1,-9.22376949
